label,Hf,Th,U,Y,Ti,Nb,Ta,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,REE,T (¡æ),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,¡÷FMQ,(EuN/EuN*)/Y
¢ó,9281,37,74,,3.7,,,0,5.7,0.01,0.28,0.5,0.3,4.1,1.4,19,8,49,12,165,40,306,695,0.5,,8.7,0.73,21,86,2.92,#DIV/0!
¢ó,8947,39,78,,2.8,,,0,6.3,0.02,0.48,0.8,0.5,5.1,1.8,27,12,67,17,219,52,408,674,0.5,,8.2,0.69,13,53,0.47,#DIV/0!
¢ó,9647,96,137,,5.3,,,0.01,10.4,0.02,0.58,1,0.5,6.2,2.2,30,13,77,19,246,56,463,727,0.7,,8.2,0.63,18,73,3.2,#DIV/0!
¢ó,9565,66,125,,3.1,,,0,10.2,0.05,0.46,0.9,0.6,6.5,2.1,29,13,75,18,243,56,455,681,0.52,,8.4,0.8,22,105,3.24,#DIV/0!
¢ó,,144,188,615,8.7,,,0.17,13.6,0.07,0.81,1.9,0.8,9.6,3.1,47,19,110,28,350,76,660,782,0.77,,7.4,0.6,17,92,5.52,0.000977
¢ó,,68,104,399,6.2,,,0.07,8.2,0.03,0.4,1,0.5,5.1,1.6,27,11,66,17,219,46,403,749,0.65,,8.2,0.64,21,115,5.51,0.001592
¢ó,,101,150,431,4.3,,,0,12.3,0.03,0.4,1,0.5,5.8,1.9,30,12,71,18,232,50,435,715,0.67,,7.9,0.61,31,179,6.24,0.001414
¢ó,,61,113,394,4.7,,,0.02,8.2,0.02,0.38,0.8,0.4,4.8,1.6,26,11,65,18,226,49,412,723,0.54,,8.8,0.64,22,106,4.5,0.001623
¢ó,,182,206,560,6.2,,,0.04,14.7,0.03,0.54,1.3,0.6,7.3,2.4,38,16,91,23,294,63,552,750,0.89,,7.8,0.61,27,147,6.45,0.001085
¢ó,,78,125,598,6.3,,,1.36,11.5,0.31,1.68,1.2,0.6,6.8,2.3,39,17,101,26,334,71,615,750,0.62,,8.6,0.67,7,12,-3.01,0.001126
¢ó,,176,180,716,4.4,,,0.01,17.4,0.11,1.89,3.4,1.4,15.3,4.7,68,27,141,34,405,82,800,718,0.97,,6,0.6,9,38,0.55,0.000831
¢ó,,73,112,537,5.2,,,0,8.5,0.04,0.59,1.3,0.6,7,2.3,35,15,88,22,283,62,525,732,0.65,,8,0.61,14,71,3.27,0.001132
¢ó,,182,200,667,7.7,,,0.27,15.4,0.11,1.11,1.7,0.9,11.3,3.7,58,24,137,34,407,85,779,769,0.91,,7.1,0.62,14,49,2.81,0.000928
¢ó,,46,80,194,4.1,,,0.01,6.3,0.01,0.25,0.5,0.2,2.6,0.8,13,6,32,8,106,23,200,711,0.57,,7.9,0.58,25,110,4.32,0.003
¢ó,,63,97,448,8.2,,,0.05,7.6,0.04,0.63,1.1,0.5,6.3,2.1,33,14,79,21,266,56,488,777,0.64,,8,0.61,12,50,3.08,0.001369
¢ó,,121,180,519,4.7,,,0.01,12.8,0.02,0.46,1.2,0.5,6.8,2.3,39,17,99,26,330,71,605,723,0.68,,8.6,0.59,28,165,6.17,0.001128
¢ó,,53,89,339,4.4,,,0,6.8,0.02,0.31,0.7,0.3,3.9,1.4,22,10,56,15,192,42,350,718,0.6,,8.8,0.65,22,108,4.44,0.001912
¢ó,,107,161,503,4.3,,,0.01,11.5,0.03,0.49,1.2,0.6,6.3,2.1,33,14,83,22,276,60,509,715,0.66,,8.3,0.64,24,130,5.04,0.001282
¢ó,,96,132,527,5.3,,,0.16,9.7,0.09,0.9,1.3,0.7,7.2,2.3,36,15,86,22,290,63,535,734,0.73,,8.2,0.67,11,37,0.81,0.001266
¢ó,,78,120,483,3.5,,,0,9.3,0.04,0.76,1.6,0.7,6.9,2.3,34,14,80,21,260,57,486,698,0.65,,7.7,0.67,12,58,1.55,0.001392
¢ó,,93,134,547,5.9,,,0.04,9.9,0.04,0.69,1.3,0.6,7.3,2.4,40,17,99,25,319,68,589,744,0.69,,8.1,0.62,14,62,3.07,0.001129
¢ó,,429,240,944,5.7,,,0.04,23.5,0.15,2.63,5.2,1.7,24.4,6.9,94,34,168,39,444,87,930,740,1.78,,4.7,0.47,9,41,1.44,0.000495
¢ó,,76,110,523,5.7,,,0.01,9,0.06,0.99,1.8,0.9,8.6,2.6,38,15,83,21,262,55,498,742,0.69,,6.9,0.69,9,38,1.13,0.001327
¢ó,,86,136,505,4.7,,,0.02,9.9,0.03,0.5,1.2,0.5,6.2,2.1,33,14,84,22,284,62,520,723,0.63,,8.5,0.59,20,107,4.53,0.001174
¢ó,,55,96,424,3.7,,,0,7.4,0.03,0.44,1,0.4,5.5,1.8,29,12,70,19,242,53,440,703,0.57,,8.4,0.56,17,90,3.33,0.001308
¢ó,,137,151,541,5,,,0.01,10.9,0.09,1.36,2,1,9.8,2.9,44,18,100,26,314,68,597,730,0.91,,7.1,0.69,8,28,-0.35,0.001271
¢ó,,108,163,509,3.8,,,0.01,12.4,0.04,0.67,1.5,0.7,7.2,2.3,36,15,82,22,268,58,504,705,0.66,,7.5,0.64,18,94,3.55,0.001255
¢ó,,50,81,374,4.6,,,0.02,6.4,0.02,0.33,0.8,0.4,4.3,1.5,25,10,62,17,211,47,385,721,0.61,,8.6,0.58,19,106,4.45,0.001563
¢ó,,60,105,323,5,,,0,7.2,0.02,0.3,0.7,0.4,3.9,1.4,22,9,53,14,191,40,343,729,0.57,,8.8,0.69,24,129,5.41,0.002137
¢ó,,186,197,548,5.7,,,0.02,15.4,0.03,0.61,1.5,0.8,8.6,2.7,42,17,98,25,312,67,591,742,0.94,,7.4,0.64,25,142,6.12,0.001178
¢ó,,118,148,528,4.9,,,0,10.6,0.02,0.55,1.1,0.5,6.7,2.2,35,15,85,22,276,60,514,727,0.8,,7.9,0.6,19,93,4.14,0.001132
¢ó,,47,75,189,4.4,,,0.19,6.3,0.02,0.09,0.5,0.2,2.4,0.8,13,5,31,8,107,23,198,717,0.62,,8.4,0.58,70,853,12.17,0.003043
¢ó,,58,99,365,5.1,,,0.01,7.3,0.01,0.28,0.8,0.4,4.1,1.5,24,10,61,16,206,45,376,731,0.59,,8.6,0.62,26,170,6.5,0.001686
¢ó,,84,129,522,5.7,,,0.01,8.8,0.03,0.55,1,0.5,6.4,2.1,35,15,88,23,286,63,529,741,0.65,,8.2,0.62,16,70,3.42,0.001186
¢ó,,93,139,567,6.4,,,0,9.6,0.03,0.51,1.1,0.6,6.6,2.3,39,17,99,26,319,71,591,752,0.67,,8.2,0.65,19,94,4.82,0.001147
¢ó,,60,89,243,4.9,,,0.05,6.2,0.02,0.25,0.5,0.3,3.2,1,16,7,41,11,135,29,250,727,0.67,,8.2,0.63,25,125,5.23,0.002587
¢ó,,150,179,568,6.2,,,0.04,12.5,0.04,0.53,1.3,0.7,8.5,2.9,46,19,109,27,331,70,628,749,0.84,,7.3,0.68,24,136,6.14,0.001194
¢ó,,117,140,508,7.2,,,0.01,9.3,0.03,0.53,1.1,0.6,6.5,2.3,37,16,90,23,281,61,527,763,0.83,,7.6,0.69,18,88,4.86,0.001355
¢ó,,52,83,274,4.7,,,0.01,5.8,0.01,0.25,0.6,0.3,3.3,1.2,18,8,45,12,148,33,275,723,0.63,,8.1,0.63,23,120,4.97,0.002299
¢ó,,151,162,843,5.5,,,0.02,14.9,0.06,1.09,2.4,1.1,13.7,4.6,71,28,159,38,452,94,881,737,0.93,,6.3,0.6,14,69,3.25,0.000716
¢ó,,102,150,587,6.7,,,0.02,10.2,0.03,0.6,1.2,0.6,7.3,2.5,40,17,99,25,311,69,583,757,0.68,,7.8,0.63,17,81,4.41,0.001077
¢ó,,153,171,599,8.9,,,0.03,14,0.07,1.15,2,0.9,10.1,3.2,50,20,113,29,347,75,665,784,0.9,,7,0.63,12,48,3.14,0.001046
¢ó,,89,128,605,8,,,0.05,9.8,0.04,0.59,1.2,0.6,7.2,2.5,40,17,100,26,317,70,591,774,0.7,,8,0.65,17,77,4.63,0.00108
¢ó,,108,112,470,5.7,,,0.01,10.3,0.03,0.64,1.2,0.5,6.8,2.2,33,13,76,19,230,52,444,741,0.97,,7,0.55,16,68,3.35,0.001176
¢ó,,50,86,352,5.1,,,0,6.4,0.01,0.3,0.7,0.4,3.9,1.4,23,10,59,15,193,42,354,730,0.58,,8.6,0.67,21,121,5.19,0.001907
¢ó,,84,119,448,4.3,,,0,9.1,0.02,0.36,0.9,0.4,5.3,1.9,30,13,76,19,239,53,447,715,0.71,,8,0.53,25,143,5.4,0.001176
¢ó,,143,179,674,6.9,,,0.03,12.6,0.03,0.72,1.5,0.8,9.9,3.4,55,23,133,33,408,88,769,759,0.8,,7.4,0.6,17,85,4.66,0.000892
¢ó,,97,147,640,5.6,,,5.61,23.9,1.27,5.38,1.9,0.8,8.3,2.7,42,18,106,28,342,76,662,739,0.66,,8.2,0.61,4,4,-7.74,0.000953
¢ó,,81,113,329,4.7,,,0.01,7.3,0.02,0.3,0.8,0.4,4.4,1.4,22,9,53,14,174,38,324,724,0.72,,8,0.59,24,150,5.84,0.001797
¢ó,,136,171,491,6.1,,,0.87,12.9,0.22,1.32,1.3,0.7,6.7,2.3,35,15,84,22,268,59,509,748,0.8,,7.7,0.69,10,23,-0.6,0.001402
¢ó,10083,86,161,692,7.5,6.2,2.3,0.08,17.1,0.03,0.46,1.4,0.6,8.7,3.7,47,21,116,29,319,69,634,752,0.53,15,6.7,0.53,37,258,8.63,0.00077
¢ó,9853,234,309,1252,5.3,11.1,3.3,,31.2,0.05,0.99,2.5,1.2,17.5,6.5,89,38,203,50,530,110,1081,721,0.75,8,5.9,0.56,32,185,6.54,0.000449
¢ó,11452,54,139,394,,3.7,1.8,,9.3,,0.13,0.6,0.3,5.1,1.9,30,12,70,18,198,43,387,,0.39,29,6.7,0.59,72,789,,0.001492
¢ó,9364,226,318,1228,6,6.3,2,,22.4,0.09,2.03,3.7,1.7,19.6,7.6,94,39,199,47,496,104,1035,732,0.71,8,5.3,0.6,11,47,1.67,0.000487
¢ó,10116,143,239,1081,4.9,9.3,3.1,,24.3,0.04,0.85,2.1,1,14.2,5.5,76,33,180,46,500,107,990,713,0.6,9,6.6,0.54,29,165,5.88,0.000502
¢ó,11208,92,163,884,4.5,4.5,1.8,,15.5,0.05,0.7,2.1,0.9,12.6,5,66,28,145,37,398,80,790,705,0.57,13,6.1,0.52,22,158,5.5,0.000586
¢ó,10890,166,350,1020,4.8,10.3,3.5,,23.1,0.04,0.71,1.7,0.9,13,5.3,73,32,169,44,478,97,937,712,0.48,11,6.6,0.6,32,183,6.23,0.000589
¢ó,11582,208,293,1786,5.8,15.1,4.3,,24.6,0.03,1.04,3.4,1.4,25.4,10.1,140,58,292,69,677,132,1435,729,0.71,6,4.9,0.46,24,182,6.69,0.00026
¢ó,10700,65,128,595,,4.9,1.8,,13.6,,0.35,1.3,0.6,7.8,3.1,44,18,104,25,277,60,554,,0.51,18,6.3,0.54,39,330,,0.000909
¢ó,10969,145,300,898,5.1,8.2,2.6,,20,0.03,0.57,1.5,0.8,10.5,4.5,62,27,156,39,439,97,857,717,0.48,12,7.1,0.62,35,218,7.05,0.000688
¢ó,10644,346,480,1053,5.4,10.6,3.5,0.11,30.5,0.08,0.98,2.3,1.1,16,6,80,33,171,40,414,87,882,723,0.72,10,5.2,0.53,31,166,6.19,0.000508
¢ó,10828,310,459,1803,5.4,8.7,2.8,,32.2,0.12,2.21,5.7,2.3,31.6,11.3,144,56,290,69,712,139,1496,721,0.68,6,4.9,0.53,15,87,3.71,0.000295
¢ó,10705,183,226,1547,,6.8,2.3,,24.8,0.11,2.05,4.6,1.8,27,9.9,125,50,255,60,615,126,1302,,0.81,7,4.9,0.51,12,63,,0.000329
¢ó,11008,114,164,979,4.9,4.3,1.9,,16.3,0.08,1.25,2.6,1.1,15.8,5.9,78,32,163,39,401,86,841,713,0.69,11,5.2,0.53,13,62,2.21,0.000542
¢ó,13332,176,299,1299,6.2,7.8,3.6,,26.9,0.03,1.43,2.4,1,15.8,4.8,63,29,216,44,346,95,846,734,0.59,10,5.5,0.51,19,73,3.43,0.000391
¢ó,11772,103,250,1088,4.4,4.7,1.9,,15.5,0.03,0.72,1.7,0.9,12.5,4.3,57,26,183,40,349,93,783,704,0.41,11,6.1,0.57,22,121,4.44,0.000526
¢ó,11631,91,196,1040,4.5,4.7,1.9,,14.9,0.03,0.67,1.6,0.7,11.8,4.1,56,25,175,39,350,94,774,706,0.46,11,6.3,0.53,22,125,4.63,0.000509
¢ó,11465,391,564,1272,4.8,12,3.8,,33.3,0.05,0.98,2.2,1.1,16.7,5.8,77,34,206,46,427,102,952,712,0.69,9,5.6,0.57,34,178,6.14,0.00045
¢ó,11247,345,465,733,,10.2,2.7,,22.4,,0.67,1.7,0.7,11.1,4.1,56,23,122,30,317,68,657,,0.74,15,5.6,0.51,33,195,,0.000696
¢ó,10474,111,241,622,,4.8,1.8,,15.2,0.02,0.53,1.3,0.6,8.5,3.3,44,19,102,26,279,61,561,,0.46,17,6.3,0.58,29,168,,0.000925
¢ó,10273,164,254,635,5.8,6,2.1,,20.9,0.03,0.58,1.6,0.7,9.9,3.8,49,20,105,25,260,55,551,728,0.65,16,5.3,0.55,36,223,7.44,0.000872
¢ó,11896,184,435,1116,3.3,10.1,2.7,,21.6,0.03,0.6,1.6,0.8,11.6,4.8,67,31,189,46,497,120,992,681,0.42,11,7.4,0.59,36,224,6.09,0.000525
¢ó,10229,219,356,812,4.3,7.8,2.7,,23.8,0.05,0.66,1.8,0.8,11.9,4.2,61,25,130,32,335,72,699,703,0.62,13,5.5,0.51,36,223,6.73,0.000629
¢ó,11027,199,301,1093,,5.5,1.6,,22.7,0.13,1.05,3.7,1.4,19.5,6.7,89,35,184,45,465,94,966,,0.66,10,5.2,0.5,22,177,,0.000459
¢ó,10570,342,436,1391,6.9,11.5,3.1,,37.1,0.11,1.6,3.6,1.5,22.3,8.7,108,44,231,54,583,116,1211,745,0.78,8,5.4,0.51,23,123,5.65,0.00037
¢ó,11312,169,293,882,5.3,7.7,2.9,,24.8,,0.58,2,0.8,12.3,4.9,68,27,148,35,390,78,792,721,0.58,13,5.8,0.51,43,341,8.83,0.000582
¢ó,11101,125,300,971,5,9.8,2.9,,21.5,0.05,0.46,1.9,0.8,11.6,4.9,65,30,168,42,470,103,920,714,0.42,11,7.2,0.51,47,456,9.75,0.000529
¢ó,10305,103,246,774,3.2,4.7,1.6,,13.3,0.04,0.58,1.3,0.6,9.7,4,54,24,128,32,346,75,689,677,0.42,13,6.4,0.54,23,122,3.68,0.000703
¢ó,10679,38,97,373,2,2.4,1,,9.3,,0.28,0.6,0.3,4.8,1.9,27,11,62,16,167,38,338,640,0.39,29,6.2,0.51,34,179,3.94,0.001368
¢ó,11106,162,346,1006,3,5.9,1.9,,18.8,0.05,0.68,1.9,0.9,13.5,5.2,72,31,169,43,475,99,930,673,0.47,11,6.6,0.56,28,181,5.04,0.000552
¢ó,10726,263,406,1057,4.1,11.2,3.3,,30,0.06,0.78,2.1,1,14.7,5.5,75,32,171,44,470,95,942,699,0.65,10,6.2,0.55,38,239,6.87,0.000522
¢ó,10773,219,319,762,3.8,7.3,2.4,,23.7,0.04,0.61,1.7,0.8,11.1,4.3,56,24,124,30,320,68,664,691,0.68,14,5.7,0.54,39,254,6.89,0.000706
¢ó,9169,438,480,2665,6.9,10.9,2.8,,52,0.2,3.79,8.6,4.5,49.6,16.8,213,83,420,96,956,200,2104,744,0.91,3,4.5,0.66,14,73,3.68,0.000247
¢ó,9029,598,390,4738,7.4,15.8,2.5,0.12,98.6,0.95,16,29,13.7,128.3,39.8,443,158,704,149,1378,253,3412,751,1.53,2,3.1,0.69,6,26,-0.01,0.000145
¢ó,10306,86,208,624,2.8,3.9,1.3,,11.2,0.03,0.45,1.1,0.5,7.6,3.1,43,19,103,27,294,66,576,666,0.41,17,6.8,0.56,25,146,4.05,0.00089
¢ó,10908,293,464,920,3.9,9.3,2.9,,26.4,0.06,0.57,1.8,0.9,12.5,4.9,66,28,150,36,386,83,796,695,0.63,12,5.9,0.56,46,343,8.11,0.000604
¢ó,13254,116,293,1295,4.4,8.2,3.2,,21.4,0.04,1.02,2.1,0.9,14.1,4.8,65,30,223,49,415,109,937,705,0.4,10,6.3,0.53,21,101,3.8,0.000409
¢ó,11350,180,358,1036,4.2,9,3.1,,23.8,0.03,0.74,1.8,0.8,12.5,4.7,65,28,172,40,389,91,830,701,0.5,11,6,0.54,32,181,5.88,0.000525
¢ó,11437,330,509,1012,4.3,9.4,3.4,,30.5,0.04,0.77,2.3,1.1,14.2,5.3,68,29,165,39,379,79,813,702,0.65,11,5.6,0.59,40,278,7.53,0.000588
¢ó,15165,1101,2737,1191,,18.9,5.3,,21.7,0.02,0.29,1.4,0.7,11.1,4.6,68,32,198,53,655,155,1202,,0.4,13,9.6,0.52,75,848,,0.000435
¢ó,11432,1214,1652,1315,4.3,22.8,4.3,,68.4,0.07,0.99,2.3,1.1,15.2,5.8,80,36,206,56,655,148,1276,702,0.74,9,8.2,0.56,69,385,8.74,0.000427
¢ó,10335,202,456,1309,6.8,13.2,3.4,,29.7,0.04,0.82,2.2,1.2,16.1,6.5,91,39,223,55,600,131,1196,744,0.44,8,6.6,0.6,36,227,7.94,0.000458
¢ó,11736,316,648,654,,6.7,1.9,0.03,14.1,,0.21,1,0.6,7.9,3.2,43,19,107,28,316,74,613,,0.49,18,7.4,0.65,69,768,,0.000996
¢ó,10329,182,340,716,,6.4,2.4,,22.9,0.03,0.56,1.4,0.6,9.2,3.6,50,21,120,31,343,75,677,,0.54,14,6.9,0.54,41,241,,0.000757
¢ó,10722,143,277,404,3.2,3.6,1.3,,16,,0.28,0.8,0.4,5,1.9,26,12,66,17,198,45,388,678,0.52,27,7.5,0.58,58,395,8.14,0.001434
¢ó,10860,211,340,574,4.9,5.6,1.9,,20.6,0.02,0.55,1.2,0.6,7.3,2.9,39,17,96,24,279,63,552,713,0.62,19,7.1,0.58,37,186,6.35,0.001017
¢ó,11010,125,370,966,4,8.8,2.8,,17.4,0.03,0.51,1.4,0.7,10.7,4.2,62,28,161,42,480,107,914,696,0.34,11,7.8,0.57,34,214,6.39,0.000585
¢ó,10306,280,406,729,4.6,6.6,2.3,,25.4,0.05,0.69,1.6,0.7,9.9,3.9,51,22,118,29,324,71,658,708,0.69,14,6.4,0.57,37,196,6.38,0.000783
¢ó,10530,156,275,434,3,3.6,1.3,,16.1,,0.37,0.8,0.5,5.5,2.1,28,13,68,17,198,46,397,673,0.57,24,7,0.66,43,225,5.85,0.001515
¢ó,11350,95,244,673,,6.6,2.5,0.04,16.6,0.03,0.48,1.2,0.6,8.2,3.2,46,20,114,30,338,76,654,,0.39,17,7.4,0.59,35,213,,0.00087
¢ó,10435,100,239,861,,7.9,2.9,,18.1,0.03,0.55,1.4,0.8,11,4.4,62,26,150,37,408,89,808,,0.42,12,6.6,0.59,33,201,,0.000684
¢ó,10844,127,280,734,2.5,6.5,2.5,,17,0.02,0.44,1.4,0.6,9.2,3.6,51,22,121,31,345,74,677,657,0.45,15,6.8,0.54,38,280,6.18,0.000738
¢ó,10916,337,504,608,4.2,5.9,1.9,,22.3,0.02,0.43,1.1,0.6,7.3,2.7,39,17,98,26,302,70,586,700,0.67,18,7.8,0.63,52,298,7.73,0.001039
¢ó,10055,227,360,792,3.3,7.3,2.4,0.08,24.6,0.04,0.69,1.5,0.7,10.5,4,54,24,128,32,348,78,706,681,0.63,13,6.4,0.54,36,185,5.37,0.000684
¢ó,12902,164,367,1067,4.7,6.4,2.8,,22.3,,1.13,1.6,0.8,11.8,3.9,51,24,178,37,294,81,706,709,0.45,12,5.8,0.59,20,67,2.38,0.000553
¢ó,12772,107,258,939,4,6,2.6,,18.6,0.03,0.78,1.3,0.6,9.5,3.2,42,20,158,34,292,84,666,695,0.41,14,6.9,0.55,24,92,3.18,0.000587
¢ó,10820,103,205,353,4.1,3.4,1.4,,13.7,0.02,0.27,0.8,0.3,4.5,1.8,24,10,58,15,173,38,341,698,0.5,31,7.1,0.56,51,353,8.3,0.001594
¢ó,13019,187,346,720,4.8,5,2.1,,21.7,0.02,0.67,1.3,0.6,8.3,2.7,36,17,119,26,232,64,529,711,0.54,18,6.4,0.52,32,151,5.5,0.000722
¢ó,12250,248,428,958,4.5,7.5,2.9,,23.6,0.03,0.82,1.6,0.8,11.8,4.2,55,24,158,35,299,76,689,706,0.58,13,5.5,0.59,29,133,4.86,0.000613
¢ó,11292,249,558,826,4,7.8,3.3,0.08,25.7,0.04,0.69,1.7,0.7,10.5,3.7,50,22,137,31,296,71,651,696,0.45,14,5.9,0.51,37,221,6.5,0.000613
¢ó,10764,182,299,693,,6.8,2.4,,22,0.02,0.58,1.5,0.7,10.1,3.9,54,22,115,27,286,59,602,,0.61,16,5.3,0.57,38,230,,0.000822
¢ó,11911,153,319,690,3.3,5.4,2.3,,19.4,,0.63,1.2,0.6,8.4,3,40,18,114,26,244,60,535,680,0.48,17,6.1,0.57,31,136,4.19,0.000828
¢ó,11004,227,370,748,3.8,6.7,2.6,,23.5,0.05,0.7,1.6,0.7,9.9,3.8,52,22,121,29,290,65,618,691,0.61,15,5.6,0.58,33,173,5.41,0.000775
¢ó,10745,242,371,514,3.2,4.7,1.6,,21.1,0.03,0.56,1.1,0.5,6.8,2.5,35,15,83,22,243,54,485,677,0.65,21,7,0.59,37,174,5.03,0.001143
¢ó,10697,183,312,520,3.9,4.6,1.7,,20.2,,0.46,1,0.5,7.1,2.6,36,15,83,22,239,53,480,693,0.59,21,6.6,0.58,44,236,6.64,0.001123
¢ó,10710,184,313,504,3.7,4.4,1.5,,19.6,0.03,0.44,1,0.5,6.4,2.5,34,15,82,21,238,53,473,689,0.59,21,7.1,0.58,45,234,6.5,0.00116
¢ó,10760,186,372,1060,,11.2,3.1,,27.2,0.05,0.61,1.8,0.9,12.5,5.2,71,32,181,46,510,112,1000,,0.5,10,7.2,0.57,44,307,,0.000542
¢ó,11089,205,350,827,,9,2.5,,24.7,0.03,0.42,1.7,0.7,10.5,3.8,55,25,137,35,398,88,779,,0.59,13,7.3,0.49,59,550,,0.00059
¢ó,10903,269,379,488,,5.1,1.7,,21.1,,0.45,1,0.5,6.5,2.6,34,14,79,20,234,50,464,,0.71,22,6.9,0.63,47,246,,0.001299
¢ó,10681,208,333,519,3.9,4.6,1.7,,20.5,0.03,0.46,1.1,0.5,6.9,2.6,35,15,82,21,235,52,472,693,0.63,21,6.8,0.56,45,256,6.96,0.001086
¢ó,10418,157,255,610,3.5,5.7,2,,18.8,0.02,0.49,1.3,0.6,8.3,3.2,44,19,99,25,267,56,542,685,0.61,17,6,0.56,38,240,6.48,0.000913
¢ó,10428,215,320,559,3.4,5,1.6,,21.7,,0.53,1.2,0.6,7.6,2.8,39,17,91,23,253,57,514,683,0.67,19,6.5,0.57,41,212,5.94,0.001013
¢ó,10555,146,263,612,3.9,5.2,1.8,,19.1,0.03,0.42,1.2,0.5,7.7,3,40,18,100,26,298,66,580,694,0.55,17,7.3,0.55,45,296,7.53,0.000898
¢ó,10378,326,453,879,4.2,8.5,2.7,0.07,30.4,0.06,0.94,1.9,0.8,11.3,4.6,61,26,141,35,370,80,763,700,0.72,12,6.1,0.55,32,151,5.2,0.000631
¢ó,10620,240,391,646,3.5,6.1,2.2,,23.4,0.04,0.54,1.3,0.6,8.3,3.3,44,19,105,27,294,64,591,685,0.62,16,6.6,0.59,43,249,6.61,0.000915
¢ó,10566,140,266,399,3.4,3.5,1.4,,15.9,0.04,0.41,0.8,0.4,5,1.9,26,12,64,17,189,43,376,683,0.53,26,7.2,0.57,39,171,5.15,0.001433
¢ó,11064,188,321,524,3.4,4.9,1.8,,19.2,0.03,0.48,1,0.5,6.6,2.6,36,15,85,22,240,52,479,682,0.58,21,6.7,0.57,40,206,5.79,0.001097
¢ó,10672,314,415,747,3.9,8.1,2.6,,27.6,0.05,0.79,1.7,0.7,10.9,4.3,54,23,119,29,310,66,647,694,0.76,14,5.7,0.53,35,173,5.51,0.000715
¢ó,10844,238,363,636,3.3,6.3,2.1,0.09,22.9,0.04,0.7,1.4,0.6,8.8,3.3,46,19,102,26,278,61,570,680,0.66,17,6.1,0.54,33,149,4.53,0.000842
¢ó,10811,177,298,683,3.3,6.4,2.2,,22.8,,0.46,1.6,0.6,9.6,3.6,49,21,111,28,306,65,619,679,0.59,16,6.2,0.51,49,394,8.17,0.000744
¢ó,10500,178,295,700,3.5,6.5,2.2,,23.6,0.03,0.64,1.4,0.7,9.4,3.5,49,21,113,28,311,68,630,685,0.6,15,6.3,0.55,37,191,5.61,0.000786
¢ó,9997,261,363,861,3.3,8.4,2.6,,26.8,0.07,0.92,2.1,0.8,12.4,4.5,62,26,138,34,342,76,724,681,0.72,12,5.5,0.48,29,155,4.72,0.000554
¢ó,10315,176,294,670,3.7,6.1,2.1,,21,0.03,0.55,1.4,0.7,9.1,3.4,47,20,109,28,302,66,608,690,0.6,15,6.4,0.57,38,218,6.27,0.000856
¢ó,12435,116,279,1059,5.6,7.3,3.1,,21.6,0.02,0.86,1.6,0.8,11.6,3.9,51,24,178,41,362,98,794,725,0.42,12,7.1,0.53,25,111,4.73,0.0005
¢ó,12577,289,471,819,4.7,5.7,2.3,,24.9,0.03,1.01,1.4,0.7,9.1,3.1,39,18,135,29,243,69,573,710,0.61,15,6.2,0.56,25,82,3.17,0.000683
¢ó,11554,236,378,888,4.4,6.9,2.4,,25.4,0.04,0.66,1.6,0.8,10,3.6,49,22,147,34,310,81,684,704,0.63,13,6.4,0.59,39,214,6.6,0.000666
¢ó,11512,161,303,522,3.3,4.2,1.7,,18.2,0.03,0.5,0.9,0.5,6,2.2,31,14,87,21,216,53,449,679,0.53,22,7,0.61,36,156,4.69,0.001172
¢ó,11167,448,548,1114,4.4,11.6,3.5,,34.1,0.05,0.83,2.1,1.1,15.9,6,82,34,182,44,463,100,966,703,0.82,10,5.7,0.56,41,245,7.1,0.000499
¢ó,11118,275,481,948,4,9.5,2.9,,26.7,,0.66,1.8,1,12.8,4.9,69,29,156,39,422,89,852,696,0.57,12,6.1,0.6,41,266,7.2,0.000638
¢ó,11697,259,496,855,4.4,8.4,2.8,,22,0.04,0.43,1.5,0.9,11.7,4.7,63,27,142,36,411,81,800,703,0.52,14,6.5,0.62,51,413,9.05,0.000731
¢ó,10175,127,220,760,5.3,5.5,1.9,0.09,17.3,0.06,0.78,1.5,0.7,10.5,3.8,55,23,126,32,366,76,714,721,0.58,13,6.7,0.54,22,97,4.1,0.000706
¢ó,9757,197,316,700,,6.9,2.6,0.07,20.7,0.04,0.69,1.5,0.8,10,3.8,51,21,115,29,313,66,633,,0.62,14,6.1,0.62,30,152,,0.00089
¢ó,11176,255,396,1122,6.8,7.3,2,,26.3,0.11,1.43,3.2,1.5,18.9,7,87,36,182,44,483,97,987,744,0.64,10,5.5,0.57,18,96,4.71,0.000509
¢ó,9868,299,471,1413,5.1,15.6,3.9,,39,0.03,1.2,2.9,1.4,19.1,7.6,105,44,236,58,624,123,1261,717,0.64,7,5.9,0.57,33,183,6.4,0.000404
¢ó,10734,254,417,1060,4.8,11.1,3.3,,28.3,0.03,0.61,2,0.9,13.9,5.4,76,33,174,44,473,99,949,712,0.61,10,6.3,0.52,46,358,8.77,0.000494
¢ó,10507,195,353,916,5.3,9.6,2.8,,27.2,0.03,0.6,1.7,0.8,12.1,4.5,64,28,151,39,421,89,839,721,0.55,11,6.6,0.54,46,308,8.46,0.000591
